source_id,target_id,relation,weight
area_numerical_methods_cluster_numerical_calculus_skill_04_use_simpson_rule,area_numerical_methods_cluster_numerical_calculus_skill_05_estimate_integration_error,prerequisite,0.7
area_numerical_methods_cluster_numerical_odes_and_optimization_skill_01_use_euler_method_for_ivps,area_numerical_methods_cluster_numerical_odes_and_optimization_skill_02_use_runge_kutta_method_for_ivps,prerequisite,0.7
area_numerical_methods_cluster_numerical_odes_and_optimization_skill_02_use_runge_kutta_method_for_ivps,area_numerical_methods_cluster_numerical_odes_and_optimization_skill_03_analyze_numerical_stability,prerequisite,0.7
area_numerical_methods_cluster_numerical_odes_and_optimization_skill_03_analyze_numerical_stability,area_numerical_methods_cluster_numerical_odes_and_optimization_skill_04_use_gradient_descent,prerequisite,0.7
area_numerical_methods_cluster_numerical_odes_and_optimization_skill_04_use_gradient_descent,area_numerical_methods_cluster_numerical_odes_and_optimization_skill_05_use_newton_method_for_optimization,prerequisite,0.7
area_optimization_cluster_unconstrained_optimization_skill_01_identify_objective_functions,area_optimization_cluster_unconstrained_optimization_skill_02_find_stationary_points,prerequisite,0.7
area_optimization_cluster_unconstrained_optimization_skill_02_find_stationary_points,area_optimization_cluster_unconstrained_optimization_skill_03_use_first_order_optimality_conditions,prerequisite,0.7
area_optimization_cluster_unconstrained_optimization_skill_03_use_first_order_optimality_conditions,area_optimization_cluster_unconstrained_optimization_skill_04_use_second_order_optimality_conditions,prerequisite,0.7
area_optimization_cluster_unconstrained_optimization_skill_04_use_second_order_optimality_conditions,area_optimization_cluster_unconstrained_optimization_skill_05_apply_gradient_descent,prerequisite,0.7
area_optimization_cluster_unconstrained_optimization_skill_05_apply_gradient_descent,area_optimization_cluster_unconstrained_optimization_skill_06_apply_newton_optimization_method,prerequisite,0.7
area_optimization_cluster_constrained_optimization_skill_01_set_up_equality_constraints,area_optimization_cluster_constrained_optimization_skill_02_use_lagrange_multipliers,prerequisite,0.7
area_optimization_cluster_constrained_optimization_skill_02_use_lagrange_multipliers,area_optimization_cluster_constrained_optimization_skill_03_use_karush_kuhn_tucker_conditions,prerequisite,0.7
area_optimization_cluster_constrained_optimization_skill_03_use_karush_kuhn_tucker_conditions,area_optimization_cluster_constrained_optimization_skill_04_solve_basic_linear_programming_problems,prerequisite,0.7
area_optimization_cluster_constrained_optimization_skill_04_solve_basic_linear_programming_problems,area_optimization_cluster_constrained_optimization_skill_05_understand_convex_sets,prerequisite,0.7
area_optimization_cluster_constrained_optimization_skill_05_understand_convex_sets,area_optimization_cluster_constrained_optimization_skill_06_recognize_convex_functions,prerequisite,0.7
area_abstract_algebra_cluster_groups_skill_01_verify_group_axioms,area_abstract_algebra_cluster_groups_skill_02_work_with_subgroups,prerequisite,0.7
area_abstract_algebra_cluster_groups_skill_02_work_with_subgroups,area_abstract_algebra_cluster_groups_skill_03_compute_cyclic_subgroups,prerequisite,0.7
area_abstract_algebra_cluster_groups_skill_03_compute_cyclic_subgroups,area_abstract_algebra_cluster_groups_skill_04_use_cosets,prerequisite,0.7
area_abstract_algebra_cluster_groups_skill_04_use_cosets,area_abstract_algebra_cluster_groups_skill_05_apply_lagrange_theorem,prerequisite,0.7
area_abstract_algebra_cluster_groups_skill_05_apply_lagrange_theorem,area_abstract_algebra_cluster_groups_skill_06_use_group_homomorphisms,prerequisite,0.7
area_abstract_algebra_cluster_groups_skill_06_use_group_homomorphisms,area_abstract_algebra_cluster_groups_skill_07_understand_quotient_groups,prerequisite,0.7
area_abstract_algebra_cluster_rings_and_fields_skill_01_verify_ring_axioms,area_abstract_algebra_cluster_rings_and_fields_skill_02_work_with_ideals,prerequisite,0.7
area_abstract_algebra_cluster_rings_and_fields_skill_02_work_with_ideals,area_abstract_algebra_cluster_rings_and_fields_skill_03_use_quotient_rings,prerequisite,0.7
area_abstract_algebra_cluster_rings_and_fields_skill_03_use_quotient_rings,area_abstract_algebra_cluster_rings_and_fields_skill_04_work_with_polynomial_rings,prerequisite,0.7
area_abstract_algebra_cluster_rings_and_fields_skill_04_work_with_polynomial_rings,area_abstract_algebra_cluster_rings_and_fields_skill_05_understand_field_extensions,prerequisite,0.7
area_abstract_algebra_cluster_rings_and_fields_skill_05_understand_field_extensions,area_abstract_algebra_cluster_rings_and_fields_skill_06_use_finite_fields,prerequisite,0.7
area_abstract_algebra_cluster_advanced_algebraic_structures_skill_01_understand_modules,area_abstract_algebra_cluster_advanced_algebraic_structures_skill_02_use_vector_spaces_as_modules_over_fields,prerequisite,0.7
area_abstract_algebra_cluster_advanced_algebraic_structures_skill_02_use_vector_spaces_as_modules_over_fields,area_abstract_algebra_cluster_advanced_algebraic_structures_skill_03_work_with_group_actions,prerequisite,0.7
area_abstract_algebra_cluster_advanced_algebraic_structures_skill_03_work_with_group_actions,area_abstract_algebra_cluster_advanced_algebraic_structures_skill_04_use_isomorphism_theorems,prerequisite,0.7
area_real_analysis_cluster_sequences_and_limits_skill_01_use_epsilon_definitions_for_sequences,area_real_analysis_cluster_sequences_and_limits_skill_02_prove_sequence_convergence,prerequisite,0.7
area_real_analysis_cluster_sequences_and_limits_skill_02_prove_sequence_convergence,area_real_analysis_cluster_sequences_and_limits_skill_03_use_monotone_convergence_theorem,prerequisite,0.7
area_real_analysis_cluster_sequences_and_limits_skill_03_use_monotone_convergence_theorem,area_real_analysis_cluster_sequences_and_limits_skill_04_use_cauchy_criterion,prerequisite,0.7
area_real_analysis_cluster_sequences_and_limits_skill_04_use_cauchy_criterion,area_real_analysis_cluster_sequences_and_limits_skill_05_analyze_subsequences,prerequisite,0.7
area_real_analysis_cluster_continuity_and_differentiability_skill_01_use_epsilon_delta_definition_of_limit,area_real_analysis_cluster_continuity_and_differentiability_skill_02_prove_continuity,prerequisite,0.7
area_real_analysis_cluster_continuity_and_differentiability_skill_02_prove_continuity,area_real_analysis_cluster_continuity_and_differentiability_skill_03_use_uniform_continuity,prerequisite,0.7
area_real_analysis_cluster_continuity_and_differentiability_skill_03_use_uniform_continuity,area_real_analysis_cluster_continuity_and_differentiability_skill_04_apply_mean_value_theorem,prerequisite,0.7
area_real_analysis_cluster_continuity_and_differentiability_skill_04_apply_mean_value_theorem,area_real_analysis_cluster_continuity_and_differentiability_skill_05_analyze_differentiability_rigorously,prerequisite,0.7
area_real_analysis_cluster_series_and_integration_skill_01_prove_series_convergence,area_real_analysis_cluster_series_and_integration_skill_02_use_uniform_convergence,prerequisite,0.7
area_real_analysis_cluster_series_and_integration_skill_02_use_uniform_convergence,area_real_analysis_cluster_series_and_integration_skill_03_work_with_power_series_rigorously,prerequisite,0.7
area_real_analysis_cluster_series_and_integration_skill_03_work_with_power_series_rigorously,area_real_analysis_cluster_series_and_integration_skill_04_define_riemann_integrability,prerequisite,0.7
area_real_analysis_cluster_series_and_integration_skill_04_define_riemann_integrability,area_real_analysis_cluster_series_and_integration_skill_05_use_fundamental_theorem_rigorously,prerequisite,0.7
area_complex_analysis_cluster_complex_functions_skill_01_use_complex_arithmetic,area_complex_analysis_cluster_complex_functions_skill_02_analyze_complex_differentiability,prerequisite,0.7
area_complex_analysis_cluster_complex_functions_skill_02_analyze_complex_differentiability,area_complex_analysis_cluster_complex_functions_skill_03_use_cauchy_riemann_equations,prerequisite,0.7
area_complex_analysis_cluster_complex_functions_skill_03_use_cauchy_riemann_equations,area_complex_analysis_cluster_complex_functions_skill_04_work_with_complex_exponential,prerequisite,0.7
area_complex_analysis_cluster_complex_functions_skill_04_work_with_complex_exponential,area_complex_analysis_cluster_complex_functions_skill_05_use_complex_logarithm,prerequisite,0.7
area_complex_analysis_cluster_integration_and_series_skill_01_compute_contour_integrals,area_complex_analysis_cluster_integration_and_series_skill_02_apply_cauchy_integral_theorem,prerequisite,0.7
area_complex_analysis_cluster_integration_and_series_skill_02_apply_cauchy_integral_theorem,area_complex_analysis_cluster_integration_and_series_skill_03_apply_cauchy_integral_formula,prerequisite,0.7
area_complex_analysis_cluster_integration_and_series_skill_03_apply_cauchy_integral_formula,area_complex_analysis_cluster_integration_and_series_skill_04_use_laurent_series,prerequisite,0.7
area_complex_analysis_cluster_integration_and_series_skill_04_use_laurent_series,area_complex_analysis_cluster_integration_and_series_skill_05_compute_residues,prerequisite,0.7
area_complex_analysis_cluster_integration_and_series_skill_05_compute_residues,area_complex_analysis_cluster_integration_and_series_skill_06_apply_residue_theorem,prerequisite,0.7
area_foundations_for_algebra_cluster_fractions_decimals_and_percents_skill_02_simplify_fractions,area_algebra_i_cluster_algebraic_expressions_skill_02_evaluate_expressions_by_substitution,prerequisite,0.9
area_foundations_for_algebra_cluster_integers_and_rational_numbers_skill_04_multiply_and_divide_integers,area_algebra_i_cluster_linear_equations_and_inequalities_skill_01_solve_one_step_linear_equations,prerequisite,0.9
area_algebra_i_cluster_algebraic_expressions_skill_03_combine_like_terms,area_algebra_i_cluster_linear_equations_and_inequalities_skill_03_solve_multi_step_linear_equations,prerequisite,0.9
area_algebra_i_cluster_linear_equations_and_inequalities_skill_04_solve_equations_with_variables_on_both_sides,area_algebra_i_cluster_systems_of_linear_equations_skill_03_solve_systems_by_substitution,prerequisite,0.9
area_algebra_i_cluster_coordinate_plane_and_linear_functions_skill_03_compute_slope_from_two_points,area_algebra_i_cluster_coordinate_plane_and_linear_functions_skill_07_write_line_equation_from_point_and_slope,prerequisite,0.9
area_algebra_i_cluster_polynomials_and_factoring_skill_05_factor_trinomials,area_algebra_i_cluster_quadratic_equations_and_functions_skill_03_solve_quadratics_by_factoring,prerequisite,0.9
area_algebra_i_cluster_quadratic_equations_and_functions_skill_06_use_the_quadratic_formula,area_algebra_ii_and_functions_cluster_complex_numbers_skill_05_solve_quadratics_with_complex_roots,prerequisite,0.9
area_algebra_ii_and_functions_cluster_function_language_skill_08_compose_functions,area_algebra_ii_and_functions_cluster_function_language_skill_09_find_inverse_functions,prerequisite,0.9
area_algebra_ii_and_functions_cluster_exponential_and_logarithmic_functions_skill_05_apply_logarithm_rules,area_precalculus_cluster_advanced_function_analysis_skill_01_analyze_polynomial_end_behavior,prerequisite,0.9
area_precalculus_cluster_trigonometric_algebra_skill_07_use_angle_sum_identities,area_calculus_i_cluster_derivatives_skill_09_differentiate_trigonometric_functions,prerequisite,0.9
area_algebra_ii_and_functions_cluster_function_language_skill_04_find_domain_from_a_formula,area_calculus_i_cluster_limits_and_continuity_skill_06_determine_continuity,prerequisite,0.9
area_precalculus_cluster_advanced_function_analysis_skill_02_find_polynomial_zeros,area_calculus_i_cluster_limits_and_continuity_skill_02_evaluate_limits_algebraically,prerequisite,0.9
area_calculus_i_cluster_limits_and_continuity_skill_02_evaluate_limits_algebraically,area_calculus_i_cluster_derivatives_skill_02_use_derivative_definition,prerequisite,0.9
area_calculus_i_cluster_derivatives_skill_06_apply_chain_rule,area_calculus_i_cluster_applications_of_derivatives_skill_09_apply_newton_method,prerequisite,0.9
area_calculus_i_cluster_integrals_skill_05_use_substitution_rule,area_calculus_ii_cluster_integration_techniques_skill_01_use_integration_by_parts,prerequisite,0.9
area_calculus_ii_cluster_sequences_and_series_skill_10_use_taylor_series,area_real_analysis_cluster_series_and_integration_skill_03_work_with_power_series_rigorously,prerequisite,0.9
area_calculus_i_cluster_derivatives_skill_06_apply_chain_rule,area_multivariable_calculus_cluster_functions_of_several_variables_skill_05_use_chain_rule_in_several_variables,prerequisite,0.9
area_multivariable_calculus_cluster_functions_of_several_variables_skill_04_compute_gradient_vectors,area_optimization_cluster_unconstrained_optimization_skill_05_apply_gradient_descent,prerequisite,0.9
area_linear_algebra_cluster_vectors_and_matrices_skill_03_compute_matrix_vector_products,area_linear_algebra_cluster_linear_systems_skill_01_write_systems_in_matrix_form,prerequisite,0.9
area_linear_algebra_cluster_linear_systems_skill_02_use_gaussian_elimination,area_numerical_methods_cluster_numerical_linear_algebra_skill_01_use_lu_decomposition,prerequisite,0.9
area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_01_compute_eigenvalues,area_differential_equations_cluster_systems_and_transforms_skill_03_use_eigenvalues_for_systems,prerequisite,0.9
area_calculus_i_cluster_derivatives_skill_06_apply_chain_rule,area_numerical_methods_cluster_root_finding_skill_04_use_newton_method_numerically,prerequisite,0.9
area_algebra_i_cluster_systems_of_linear_equations_skill_04_solve_systems_by_elimination,area_linear_algebra_cluster_linear_systems_skill_02_use_gaussian_elimination,prerequisite,0.9
area_proof_and_mathematical_language_cluster_proof_techniques_skill_04_use_mathematical_induction,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_07_solve_recurrence_relations,prerequisite,0.9
area_proof_and_mathematical_language_cluster_logic_and_sets_skill_05_use_functions_as_mappings,area_abstract_algebra_cluster_groups_skill_01_verify_group_axioms,prerequisite,0.9
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_04_find_a_basis,area_abstract_algebra_cluster_advanced_algebraic_structures_skill_02_use_vector_spaces_as_modules_over_fields,prerequisite,0.9
area_calculus_i_cluster_limits_and_continuity_skill_07_use_intermediate_value_theorem,area_real_analysis_cluster_continuity_and_differentiability_skill_01_use_epsilon_delta_definition_of_limit,prerequisite,0.9
area_complex_analysis_cluster_complex_functions_skill_05_use_complex_logarithm,area_complex_analysis_cluster_integration_and_series_skill_01_compute_contour_integrals,prerequisite,0.9
